ItemNo,PartNo,Qty1,Price1,JobNo,JobNotes,QuoteNo,Status,QuoteDet_ID,LookupValForOpp,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
4,MACROPOXY 646 GRAY,4,0,NULL,NULL,14592,EXP,SCC_33446,SCC_14592,1988,Y,13:30.3,SCC_QuoteDet.csv,5/20/2020,STANDARD
5,ZINC CLAD II SHERWIN,3,0,NULL,NULL,14592,EXP,SCC_33447,SCC_14592,1989,Y,13:30.3,SCC_QuoteDet.csv,5/20/2020,STANDARD
6,MATERIALS,1,1640,NULL,,14592,EXP,SCC_33448,SCC_14592,1990,Y,13:30.3,SCC_QuoteDet.csv,5/20/2020,STANDARD
7,SUNDRIES,1,62,NULL,NULL,14592,EXP,SCC_33449,SCC_14592,1991,Y,13:30.3,SCC_QuoteDet.csv,5/20/2020,STANDARD
8,BLAST MEDIA,1,675,NULL,,14592,EXP,SCC_33450,SCC_14592,1992,Y,13:30.3,SCC_QuoteDet.csv,5/20/2020,STANDARD
1,SUNDRIES,1,62,NULL,NULL,14593,EXP,SCC_33451,SCC_14593,1993,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
2,VESSEL EXTERIOR OPTIONAL COATING,1,4500,NULL,NULL,14593,EXP,SCC_33452,SCC_14593,1994,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
1,"WEST CANOPY SIDE BEAMS 30'X12""X40""",2,715,NULL,,14600,EXP,SCC_33619,SCC_14600,2002,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
2,"WEST CANOPY BEAMS 5""-6""X12""X40""",8,132,NULL,NULL,14600,EXP,SCC_33620,SCC_14600,2003,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
3,"WEST CANOPY BEAMS 6""-2""X12""X40""",2,148.5,NULL,NULL,14600,EXP,SCC_33621,SCC_14600,2004,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
4,"WEST CANOPY BEAMS 8'-2""X12""X40""",2,192.5,NULL,,14600,EXP,SCC_33622,SCC_14600,2005,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
5,"WEST CANOPY CROSSBEAMS 142""X12""X40""",6,282,NULL,,14600,EXP,SCC_33623,SCC_14600,2006,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
6,"WEST CANOPY CROSSBEAMS 76""X12""X40""",3,125,NULL,,14600,EXP,SCC_33624,SCC_14600,2007,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
7,"WEST CANOPY CROSSBEAM 36'X12""X40""",1,858,NULL,,14600,EXP,SCC_33625,SCC_14600,2008,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
8,"WEST CANOPY SUPPORT ARMS 10'X12""X40""",2,240,NULL,NULL,14600,EXP,SCC_33626,SCC_14600,2009,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
9,"WEST CANOPY SUPPORTS 9'-6""X12""X40""",2,226.5,NULL,,14600,EXP,SCC_33627,SCC_14600,2010,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
10,"WEST CANOPY ANGLE 5'-6""X6""X6""",3,30.25,NULL,NULL,14600,EXP,SCC_33628,SCC_14600,2011,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
11,"WEST CANOPY ANGLE 6'-2""X6""X6""",1,34,NULL,NULL,14600,EXP,SCC_33629,SCC_14600,2012,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
12,"WEST CANOPY ANGLE 8""-2""X6""X6""",1,90,NULL,NULL,14600,EXP,SCC_33630,SCC_14600,2013,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
13,SERIES N69 TNEMEC,30,57.3,NULL,NULL,14600,EXP,SCC_33631,SCC_14600,2014,Y,13:30.3,SCC_QuoteDet.csv,8/4/2020,STANDARD
1,ASU DURHAM WEST CANOPY,1,13165,NULL,,14603,EXP,SCC_33617,SCC_14603,2000,Y,13:30.3,SCC_QuoteDet.csv,8/5/2020,STANDARD
2,SERIES 1074U TNEMEC,30,0,NULL,Safety Colors $105.95/gallon Standard $86.75,14603,EXP,SCC_33618,SCC_14603,2001,Y,13:30.3,SCC_QuoteDet.csv,8/5/2020,STANDARD
1,"RAILS, SIDE PLATES AND STAIR BOTTOMS",1,12480,NULL,NULL,14604,EXP,SCC_33641,SCC_14604,2015,Y,13:30.3,SCC_QuoteDet.csv,8/10/2020,STANDARD
2,6404 SERIES,25,0,NULL,,14604,EXP,SCC_33642,SCC_14604,2016,Y,13:30.3,SCC_QuoteDet.csv,8/10/2020,STANDARD
1,"HANDRAILS, SIDE PLATES AND STAIR BOTTOMS",1,12627,NULL,,14605,EXP,SCC_33644,SCC_14605,2017,Y,13:30.3,SCC_QuoteDet.csv,8/10/2020,STANDARD
2,SERIES 69 HI-BUILD EPOXOLINE,30,0,NULL,NULL,14605,EXP,SCC_33645,SCC_14605,2018,Y,13:30.3,SCC_QuoteDet.csv,8/10/2020,STANDARD
3,SERIES 1075 TNEMEC,30,0,NULL,NULL,14605,EXP,SCC_33646,SCC_14605,2019,Y,13:30.3,SCC_QuoteDet.csv,8/10/2020,STANDARD
1,"HANDRAILS, SIDE PLATES AND STAIR BOTTOMS",1,12250,NULL,NULL,14606,EXP,SCC_33664,SCC_14606,2025,Y,13:30.3,SCC_QuoteDet.csv,8/10/2020,STANDARD
2,7760 GRAY 1GL CARDINAL,40,0,NULL,NULL,14606,EXP,SCC_33665,SCC_14606,2026,Y,13:30.3,SCC_QuoteDet.csv,8/10/2020,STANDARD
3,6400 SERIES,30,0,NULL,NULL,14606,EXP,SCC_33666,SCC_14606,2027,Y,13:30.3,SCC_QuoteDet.csv,8/10/2020,STANDARD
1,"P1013 (4), AND ALL OTHERS WELDED",76,8,1545-01,,14607,WON,SCC_33653,SCC_14607,2020,Y,13:30.3,SCC_QuoteDet.csv,4/10/2020,STANDARD
2,P1043 (520); P1044 (320); P1045 (384,1224,3,1545-02,,14607,WON,SCC_33654,SCC_14607,2021,Y,13:30.3,SCC_QuoteDet.csv,4/10/2020,STANDARD
3,P1002 (48); P1028 (48); P1029 (48); P1038 (16),160,4,1545-03,,14607,WON,SCC_33655,SCC_14607,2022,Y,13:30.3,SCC_QuoteDet.csv,4/10/2020,STANDARD
4,EPA,1,246,1545-04,,14607,WON,SCC_33656,SCC_14607,2023,Y,13:30.3,SCC_QuoteDet.csv,4/10/2020,STANDARD
5,CARBOZINC 859,4,0,1545-05,NULL,14607,WON,SCC_33657,SCC_14607,2024,Y,13:30.3,SCC_QuoteDet.csv,4/10/2020,STANDARD
1,WOLF MOON SCULPTURE 16',1,3280,1683-01,,14608,WON,SCC_35081,SCC_14608,2321,Y,13:30.3,SCC_QuoteDet.csv,9/29/2020,STANDARD
2,MACROPOXY 646 SHERWIN,2,0,1683-02,2 PART COMPONETS  - PART A #B58-600 AND PART B #B58V600,14608,WON,SCC_35082,SCC_14608,2322,Y,13:30.3,SCC_QuoteDet.csv,9/29/2020,STANDARD
3,HI-SOLIDS POLY SG SHERWIN,3,0,1683-03,NULL,14608,WON,SCC_35083,SCC_14608,2323,Y,13:30.3,SCC_QuoteDet.csv,9/29/2020,STANDARD
4,EPA FEE,1,159,1683-04,,14608,WON,SCC_35084,SCC_14608,2324,Y,13:30.3,SCC_QuoteDet.csv,9/29/2020,STANDARD
1,"BEAM B1019 8'-9""X6""X4""",1,60,1557-01,,14609,WON,SCC_33696,SCC_14609,2028,Y,13:30.3,SCC_QuoteDet.csv,4/30/2020,STANDARD
2,"COLUMN C1019 14'-10""X3""X3""",1,60,1557-02,NULL,14609,WON,SCC_33697,SCC_14609,2029,Y,13:30.3,SCC_QuoteDet.csv,4/30/2020,STANDARD
3,"COLUMN B1015 16'-8""X12""X6""",1,200,1557-03,NULL,14609,WON,SCC_33698,SCC_14609,2030,Y,13:30.3,SCC_QuoteDet.csv,4/30/2020,STANDARD
4,"COLUMN C1053 14'-10""X3""X3""",1,60,1557-04,NULL,14609,WON,SCC_33699,SCC_14609,2031,Y,13:30.3,SCC_QuoteDet.csv,4/30/2020,STANDARD
5,CARBOZINC 859,1,100,1557-05,NULL,14609,WON,SCC_33700,SCC_14609,2032,Y,13:30.3,SCC_QuoteDet.csv,4/30/2020,STANDARD
6,EPA FEE,1,19,1557-06,,14609,WON,SCC_33701,SCC_14609,2033,Y,13:30.3,SCC_QuoteDet.csv,4/30/2020,STANDARD
1,TEMPE MISSION PALMS INTUMESCENT 1HR,1,120053,NULL,NULL,14611,EXP,SCC_33736,SCC_14611,2034,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
2,CARBOCRYLIC 3359 DTMC,40,0,NULL,NULL,14611,EXP,SCC_33737,SCC_14611,2035,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
3,THERMO-SORB 263,388,0,NULL,NULL,14611,EXP,SCC_33738,SCC_14611,2036,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
4,CARBOCRYLIC 3350,30,0,NULL,NULL,14611,EXP,SCC_33739,SCC_14611,2037,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
1,TEMPE MISSION PALMS INTUMESCENT 3HR,1,294926,NULL,NULL,14612,EXP,SCC_33740,SCC_14612,2038,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
2,CARBOCRYLIC 3359 DTMC,40,0,NULL,NULL,14612,EXP,SCC_33741,SCC_14612,2039,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
3,THERMO-SORB 263,2079,0,NULL,NULL,14612,EXP,SCC_33742,SCC_14612,2040,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
4,CARBOCRYLIC 3350,30,0,NULL,NULL,14612,EXP,SCC_33743,SCC_14612,2041,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
1,TEMPE MISSION PALMS INTUMESCENT 1HR,1,60943,NULL,NULL,14613,EXP,SCC_33814,SCC_14613,2047,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
2,SANDBLASTING STEEL BEAMS,1,59110,NULL,,14613,EXP,SCC_33815,SCC_14613,2048,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
3,CARBOCRYLIC 3359 DTMC,40,0,NULL,NULL,14613,EXP,SCC_33816,SCC_14613,2049,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
4,THERMO-SORB 263,388,0,NULL,NULL,14613,EXP,SCC_33817,SCC_14613,2050,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
5,CARBOCRYLIC 3350,30,0,NULL,NULL,14613,EXP,SCC_33818,SCC_14613,2051,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
1,TEMPE MISSION PALMS INTUMESCENT 3HR,1,237436,NULL,NULL,14614,EXP,SCC_33809,SCC_14614,2042,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
2,SANDBLASTING STEEL BEAMS,1,59110,NULL,,14614,EXP,SCC_33810,SCC_14614,2043,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
3,CARBOCRYLIC 3359 DTMC,40,0,NULL,NULL,14614,EXP,SCC_33811,SCC_14614,2044,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
4,THERMO-SORB 263,2079,0,NULL,NULL,14614,EXP,SCC_33812,SCC_14614,2045,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
5,CARBOCRYLIC 3350,30,0,NULL,NULL,14614,EXP,SCC_33813,SCC_14614,2046,Y,13:30.3,SCC_QuoteDet.csv,8/20/2020,STANDARD
1,"LIGHT POLE 4""X4""X14' W/BOTTOM PLATE 2CT",106,80,NULL,NULL,14615,EXP,SCC_33846,SCC_14615,2052,Y,13:30.3,SCC_QuoteDet.csv,8/27/2020,STANDARD
2,SERIES N69 TNEMEC,14,71,NULL,"Colors in Stock: Hazelnut, Blue, Barnwood, Envy, Lt Gray",14615,EXP,SCC_33847,SCC_14615,2053,Y,13:30.3,SCC_QuoteDet.csv,8/27/2020,STANDARD
3,SERIES 1075 TNEMEC,14,105,NULL,"COLORS ON HAND AS OF 04/21/2020: 2 GL DESERT SAND, 1/2 GL LEMON YELLOW, 1/2 GL MIDTONE",14615,EXP,SCC_33848,SCC_14615,2054,Y,13:30.3,SCC_QuoteDet.csv,8/27/2020,STANDARD
4,EPA,1,371,NULL,,14615,EXP,SCC_33849,SCC_14615,2055,Y,13:30.3,SCC_QuoteDet.csv,8/27/2020,STANDARD
1,"STEEL ANGLE 3/8""X6""X4""X20' 1CT",15,84,1558-01,NULL,14616,WON,SCC_33851,SCC_14616,2056,Y,13:30.3,SCC_QuoteDet.csv,5/1/2020,STANDARD
2,RUSH,1,500,1558-02,,14616,WON,SCC_33852,SCC_14616,2057,Y,13:30.3,SCC_QuoteDet.csv,5/1/2020,STANDARD
3,CARBOGUARD 635,4,0,1558-03,NULL,14616,WON,SCC_33853,SCC_14616,2058,Y,13:30.3,SCC_QuoteDet.csv,5/1/2020,STANDARD
1,"ALUM TUBE 2""X6""X114"" 2CT FLUORO",32,266.6,NULL,NULL,14617,EXP,SCC_33862,SCC_14617,2059,Y,13:30.3,SCC_QuoteDet.csv,8/27/2020,STANDARD
2,"ALUM TUBE 2""X6""X146"" 2CT FLUORO",64,162,NULL,NULL,14617,EXP,SCC_33863,SCC_14617,2060,Y,13:30.3,SCC_QuoteDet.csv,8/27/2020,STANDARD
3,"ALUM TUBE 2""X6""X68"" 2CT FLUORO",32,76.41,NULL,NULL,14617,EXP,SCC_33864,SCC_14617,2061,Y,13:30.3,SCC_QuoteDet.csv,8/27/2020,STANDARD
4,SERIES 1072 FLUOR TNEMEC,14,0,NULL,NULL,14617,EXP,SCC_33865,SCC_14617,2062,Y,13:30.3,SCC_QuoteDet.csv,8/27/2020,STANDARD
6,SERIES N69 TNEMEC,14,0,NULL,"Colors in Stock: Hazelnut, Blue, Barnwood, Envy, Lt Gray",14617,EXP,SCC_33866,SCC_14617,2063,Y,13:30.3,SCC_QuoteDet.csv,8/27/2020,STANDARD
1,WATER TROUGH COATING,1,203.03,1565-01,NULL,14618,WON,SCC_33867,SCC_14618,2064,Y,13:30.3,SCC_QuoteDet.csv,5/20/2020,STANDARD
1,CANOPY STEEL,1,875,NULL,NULL,14619,EXP,SCC_34246,SCC_14619,2151,Y,13:30.3,SCC_QuoteDet.csv,6/15/2020,STANDARD
1,"STEEL CLADDING SKINS(H1-A) 154""X37""X4""",56,197.5,NULL,,14620,EXP,SCC_33887,SCC_14620,2065,Y,13:30.3,SCC_QuoteDet.csv,9/3/2020,STANDARD
2,"STEEL CLADDING SKINS(H1-B) 154""X34""X.75""",56,156,NULL,,14620,EXP,SCC_33888,SCC_14620,2066,Y,13:30.3,SCC_QuoteDet.csv,9/3/2020,STANDARD
3,"STEEL CLADDING SKINS(H1-C) 154""X7.5""X1.5""",112,50,NULL,,14620,EXP,SCC_33889,SCC_14620,2067,Y,13:30.3,SCC_QuoteDet.csv,9/3/2020,STANDARD
4,"STEEL CLADDING SKINS(HPT-A) 154""X37""X4""",133,197.5,NULL,,14620,EXP,SCC_33890,SCC_14620,2068,Y,13:30.3,SCC_QuoteDet.csv,9/3/2020,STANDARD
5,"STEEL CLADDING SKINS(HPT-B) 154""X34""X.75""",133,156,NULL,,14620,EXP,SCC_33891,SCC_14620,2069,Y,13:30.3,SCC_QuoteDet.csv,9/3/2020,STANDARD
6,"STEEL CLADDING SKINS(HPT-C) 154""X7.5""X1.5""",182,50,NULL,,14620,EXP,SCC_33892,SCC_14620,2070,Y,13:30.3,SCC_QuoteDet.csv,9/3/2020,STANDARD
7,SERIES N69 TNEMEC,140,0,NULL,"Colors in Stock: Hazelnut, Blue, Barnwood, Envy, Lt Gray",14620,EXP,SCC_33893,SCC_14620,2071,Y,13:30.3,SCC_QuoteDet.csv,9/3/2020,STANDARD
8,SERIES 1075 TNEMEC,140,0,NULL,"COLORS ON HAND AS OF 04/21/2020: 2 GL DESERT SAND, 1/2 GL LEMON YELLOW, 1/2 GL MIDTONE",14620,EXP,SCC_33894,SCC_14620,2072,Y,13:30.3,SCC_QuoteDet.csv,9/3/2020,STANDARD
9,EPA,1,4075.58,NULL,,14620,EXP,SCC_33895,SCC_14620,2073,Y,13:30.3,SCC_QuoteDet.csv,9/3/2020,STANDARD
1,"DET-11 RAILING SIX PIPE 3'-3""X10'",130,300,NULL,N69 and 1075 White,14621,EXP,SCC_33900,SCC_14621,2074,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
2,SERIES N69 TNEMEC,30,0,NULL,"Colors in Stock: Hazelnut, Blue, Barnwood, Envy, Lt Gray",14621,EXP,SCC_33901,SCC_14621,2075,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
3,SERIES 1075 TNEMEC,30,0,NULL,"COLORS ON HAND AS OF 04/21/2020: 2 GL DESERT SAND, 1/2 GL LEMON YELLOW, 1/2 GL MIDTONE",14621,EXP,SCC_33902,SCC_14621,2076,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
4,EPA,1,2021.5,NULL,,14621,EXP,SCC_33903,SCC_14621,2077,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
1,"EXTERIOR L-SHAPED  PANEL 16'-6""X9'-8.5""",32,1750,NULL,NULL,14622,EXP,SCC_33907,SCC_14622,2078,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
2,7760 GRAY 1GL CARDINAL,35,50,NULL,NULL,14622,EXP,SCC_33908,SCC_14622,2079,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
3,6400 SERIES,35,100,NULL,NULL,14622,EXP,SCC_33909,SCC_14622,2080,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
1,"STEEL BEAM 10'X6""X8""",4,42,NULL,NULL,14623,EXP,SCC_33915,SCC_14623,2081,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
2,"STEEL BEAM 13'X6""X8""",1,54.6,NULL,NULL,14623,EXP,SCC_33916,SCC_14623,2082,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
3,CARBOGUARD 635,1,0,NULL,NULL,14623,EXP,SCC_33917,SCC_14623,2083,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
4,EPA FEE,1,0,NULL,,14623,EXP,SCC_33918,SCC_14623,2084,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
1,"STEEL BEAM 10'X6""X8""",4,72,1568-01,NULL,14624,WON,SCC_33929,SCC_14624,2085,Y,13:30.3,SCC_QuoteDet.csv,5/19/2020,STANDARD
2,"STEEL BEAM 13'X6""X8""",1,96,1568-02,NULL,14624,WON,SCC_33930,SCC_14624,2086,Y,13:30.3,SCC_QuoteDet.csv,5/19/2020,STANDARD
3,CARBOGUARD 635,1,0,1568-03,NULL,14624,WON,SCC_33931,SCC_14624,2087,Y,13:30.3,SCC_QuoteDet.csv,5/19/2020,STANDARD
4,EPA FEE,1,19.2,1568-04,,14624,WON,SCC_33932,SCC_14624,2088,Y,13:30.3,SCC_QuoteDet.csv,5/19/2020,STANDARD
1,"BOWL ASSEMBLY 12""X4' LIQUID EPOXY",5,400,NULL,,14628,EXP,SCC_34005,SCC_14628,2089,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
2,"DISCHARGE HEAD 37""X13"" W/BASE 32""X2"" LIQUID EPOXY",5,600,NULL,NULL,14628,EXP,SCC_34006,SCC_14628,2090,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
3,"PUMP COLUMN 10""X17.5' LIQUID  EPOXY",5,936,NULL,NULL,14628,EXP,SCC_34007,SCC_14628,2091,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
4,"SUCTION CAN  24""X2' LIQUID  EPOXY",5,400,NULL,NULL,14628,EXP,SCC_34008,SCC_14628,2092,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
5,TNEMEC SERIES 22 EPOXOLINE,20,0,NULL,,14628,EXP,SCC_34009,SCC_14628,2093,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
6,TNEMEC SERIES 66HS,2,0,NULL,,14628,EXP,SCC_34010,SCC_14628,2094,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
7,TNEMEC SERIES 1095 ENDURA-SHIELD,2,0,NULL,,14628,EXP,SCC_34011,SCC_14628,2095,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
8,EPA FEE,1,584,NULL,,14628,EXP,SCC_34012,SCC_14628,2096,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
1,"BOWL ASSEMBLY 12""X4' EPOXY",5,500,NULL,NULL,14629,EXP,SCC_34365,SCC_14629,2176,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
2,"DISCHARGE HEAD 37""X13"" W/BASE 32""X2"" LIQUID EPOXY",5,640,NULL,NULL,14629,EXP,SCC_34366,SCC_14629,2177,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
3,"PUMP COLUMN 10""X17.5' LIQUID  EPOXY",5,1036,NULL,NULL,14629,EXP,SCC_34367,SCC_14629,2178,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
4,"SUCTION CAN  24""X24' LIQUID  EPOXY",5,6000,NULL,,14629,EXP,SCC_34368,SCC_14629,2179,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
5,TNEMEC SERIES 22 EPOXOLINE,20,0,NULL,,14629,EXP,SCC_34369,SCC_14629,2180,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
6,SERIES N69 TNEMEC,2,0,NULL,"Colors in Stock: Hazelnut, Blue, Barnwood, Envy, Lt Gray",14629,EXP,SCC_34370,SCC_14629,2181,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
7,TNEMEC SERIES 1095 ENDURA-SHIELD,2,0,NULL,,14629,EXP,SCC_34371,SCC_14629,2182,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
8,FIELD TOUCH-UP,1,1500,NULL,,14629,EXP,SCC_34372,SCC_14629,2183,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
9,EPA FEE,1,2044,NULL,,14629,EXP,SCC_34373,SCC_14629,2184,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
1,"BOWL ASSEMBLY 12""X4' EPOXY",5,500,NULL,NULL,14630,EXP,SCC_34080,SCC_14630,2097,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
2,"DISCHARGE HEAD 37""X13"" W/BASE 32""X2"" LIQUID EPOXY",5,640,NULL,NULL,14630,EXP,SCC_34081,SCC_14630,2098,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
3,"PUMP COLUMN 10""X17.5' LIQUID  EPOXY",5,1036,NULL,NULL,14630,EXP,SCC_34082,SCC_14630,2099,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
4,"SUCTION CAN  24""X2' LIQUID  EPOXY",5,500,NULL,NULL,14630,EXP,SCC_34083,SCC_14630,2100,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
5,TNEMEC SERIES 22 EPOXOLINE,20,0,NULL,,14630,EXP,SCC_34084,SCC_14630,2101,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
6,SERIES N69 TNEMEC,2,0,NULL,"Colors in Stock: Hazelnut, Blue, Barnwood, Envy, Lt Gray",14630,EXP,SCC_34085,SCC_14630,2102,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
7,TNEMEC SERIES 1095 ENDURA-SHIELD,2,0,NULL,,14630,EXP,SCC_34086,SCC_14630,2103,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
8,FIELD TOUCH-UP,1,1500,NULL,,14630,EXP,SCC_34087,SCC_14630,2104,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
9,EPA FEE,1,744,NULL,,14630,EXP,SCC_34088,SCC_14630,2105,Y,13:30.3,SCC_QuoteDet.csv,9/10/2020,STANDARD
1,SLIDE GATE,1,2750,NULL,NULL,14631,EXP,SCC_38094,SCC_14631,3326,Y,13:30.3,SCC_QuoteDet.csv,7/16/2020,STANDARD
2,BLOCK WALL,1,7850,NULL,NULL,14631,EXP,SCC_38095,SCC_14631,3327,Y,13:30.3,SCC_QuoteDet.csv,7/16/2020,STANDARD
1,STATOR 5'X2' RADIUS,1,750,1569-01,NULL,14632,WON,SCC_34092,SCC_14632,2106,Y,13:30.3,SCC_QuoteDet.csv,5/20/2020,STANDARD
2,EPA FEE,1,37.5,NULL,,14632,EXP,SCC_34093,SCC_14632,2107,Y,13:30.3,SCC_QuoteDet.csv,9/15/2020,STANDARD
1,"ALUMINUM I-BEAM 15'8""X10""X8""",14,261,NULL,NULL,14633,EXP,SCC_34106,SCC_14633,2108,Y,13:30.3,SCC_QuoteDet.csv,9/17/2020,STANDARD
2,"ALUMINUM I-BEAM 25'X10""X6""",10,414,NULL,NULL,14633,EXP,SCC_34107,SCC_14633,2109,Y,13:30.3,SCC_QuoteDet.csv,9/17/2020,STANDARD
3,"ALUMINUM I-BEAM 4'X10""X8""",39,67.5,NULL,NULL,14633,EXP,SCC_34108,SCC_14633,2110,Y,13:30.3,SCC_QuoteDet.csv,9/17/2020,STANDARD
4,"ALUMINUM SQUARE TUBE 15'X6""X6""",6,135,NULL,NULL,14633,EXP,SCC_34109,SCC_14633,2111,Y,13:30.3,SCC_QuoteDet.csv,9/17/2020,STANDARD
5,"ALUMINUM U-CHANNEL 20'X6""X1.5""",20,135,NULL,NULL,14633,EXP,SCC_34110,SCC_14633,2112,Y,13:30.3,SCC_QuoteDet.csv,9/17/2020,STANDARD
6,PRO-CRYL 1GL SHERWIN,20,0,NULL,NULL,14633,EXP,SCC_34111,SCC_14633,2113,Y,13:30.3,SCC_QuoteDet.csv,9/17/2020,STANDARD
7,ACRYLIC-ALKYD INDUSTRIAL ENAMEL (B53-300),40,0,NULL,,14633,EXP,SCC_34112,SCC_14633,2114,Y,13:30.3,SCC_QuoteDet.csv,9/17/2020,STANDARD
1,STEEL PATES 8'X18',1,0,NULL,,14634,EXP,SCC_34115,SCC_14634,2115,Y,13:30.3,SCC_QuoteDet.csv,9/29/2020,STANDARD
2,STEEL PLATES 8'25'2 1/2,1,4244,NULL,,14634,EXP,SCC_34116,SCC_14634,2116,Y,13:30.3,SCC_QuoteDet.csv,9/29/2020,STANDARD
1,BUILDING IMPROVEMEMENT AT NGC HQ,1,2650,1664-01,,14635,WON,SCC_34568,SCC_14635,2221,Y,13:30.3,SCC_QuoteDet.csv,8/31/2020,STANDARD
1,ELECTRICAL CANOPY AND GATES,1,3605,NULL,,14636,EXP,SCC_34119,SCC_14636,2117,Y,13:30.3,SCC_QuoteDet.csv,9/29/2020,STANDARD
1,STORAGE CANOPY STEEL,1,5194.95,1579-01,,14637,WON,SCC_34120,SCC_14637,2118,Y,13:30.3,SCC_QuoteDet.csv,6/1/2020,STANDARD
1,TANK COATING,1,13651,NULL,,14638,EXP,SCC_34122,SCC_14638,2119,Y,13:30.3,SCC_QuoteDet.csv,9/29/2020,STANDARD
