,SoldTo,ShipToName,ShipAddr1,ShipAddr2,ShipCity,ShipSt,ShipZIP,OrderNo,DateENT,Customer,PONum,ShipVia,TermsCode,FOB,E2_Customer_Key,E2_Customer_Key2,QuoteNo,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate
754,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1613,2020-06-22,DESERT COATING SOLUTION LLC,1050737,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,755,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-07-01
755,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1693,2020-09-18,DESERT COATING SOLUTION LLC,PO:4796 Honeywell Enraf,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,14677,756,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-10-22
756,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1687,2020-09-18,DESERT COATING SOLUTION LLC,Milling Machry Inc Job #20166,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,757,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-09-23
757,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1698,2020-10-02,DESERT COATING SOLUTION LLC,MMI JOB 20166,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,758,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-10-06
758,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1731,2020-11-10,DESERT COATING SOLUTION LLC,18158 DESERT NO-77174,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,759,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-11-24
759,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1628,2020-07-17,DESERT COATING SOLUTION LLC,,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,760,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-07-21
760,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_1095,2018-10-07,DESERT COATING SOLUTION LLC,42577- INSPECTION,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,761,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-11-17
761,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_1162,2019-01-04,DESERT COATING SOLUTION LLC,N/A,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,762,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-01-11
762,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_1135,2018-12-11,DESERT COATING SOLUTION LLC,,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,763,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-12-18
763,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1490,2020-01-09,DESERT COATING SOLUTION LLC,WO#73364 Quality Iron,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,764,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-02-11
764,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,3247 W Broadway Road,,Phoenix,AZ,85041,SCC_1483,2020-01-28,DESERT COATING SOLUTION LLC,Todd,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,765,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-01-31
765,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1480,2020-01-20,DESERT COATING SOLUTION LLC,Shade Industries,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,766,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-01-23
766,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_2438,2022-11-30,DESERT COATING SOLUTION LLC,20763,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,767,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-12-05
767,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_2465,2022-12-20,DESERT COATING SOLUTION LLC,WO#86299 / PO#20812,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,768,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-12-27
768,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_1360,2019-09-10,DESERT COATING SOLUTION LLC,GALVANIZED POLE STANDS,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,769,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-09-18
769,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_1357,2019-09-16,DESERT COATING SOLUTION LLC,AB POLES,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,16607,770,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-10-01
770,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_1359,2019-09-11,DESERT COATING SOLUTION LLC,SQUARE TUBES,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,771,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-09-18
771,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_1355,2019-09-13,DESERT COATING SOLUTION LLC,Mountain Construction,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,772,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-09-18
772,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_1356,2019-09-13,DESERT COATING SOLUTION LLC,DCS Truck Paint Job,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,773,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-09-18
773,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_1394,2019-11-05,DESERT COATING SOLUTION LLC,,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,774,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-11-08
774,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_1395,2019-11-07,DESERT COATING SOLUTION LLC,,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,775,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-11-18
775,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1564,2020-05-11,DESERT COATING SOLUTION LLC,,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,776,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-05-21
776,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1605,2020-06-24,DESERT COATING SOLUTION LLC,,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,777,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-06-29
777,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1590,2020-06-15,DESERT COATING SOLUTION LLC,P068274T-OPP ( HAYDEN),,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,778,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-06-23
778,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1589,2020-06-11,DESERT COATING SOLUTION LLC,Tru-Stop Inc. PO 47624,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,16804,779,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-06-16
779,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_1344,2019-08-14,DESERT COATING SOLUTION LLC,15394 Honeywell Enraf,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,780,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-08-20
780,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_1343,2019-08-14,DESERT COATING SOLUTION LLC,15460 HONEYWELL ENRAF,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,781,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-08-20
781,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1464,2020-01-03,DESERT COATING SOLUTION LLC,Josh,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,782,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-01-07
782,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1431,2019-12-20,DESERT COATING SOLUTION LLC,Quality Iron,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,783,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-01-07
783,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_1440,2019-12-03,DESERT COATING SOLUTION LLC,JOSH,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,784,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-06
784,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_2419,2022-11-10,DESERT COATING SOLUTION LLC,WO 85895,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,785,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-11-21
785,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_2382,2022-09-29,DESERT COATING SOLUTION LLC,"WO 85658, 85699, 85514",,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,786,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-12-05
786,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_2410,2022-10-24,DESERT COATING SOLUTION LLC,20650 WO #85702,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,787,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-11-01
787,DESERT COATING SOLUTION LLC,DESERT COATING SOLUTION LLC,,,,  ,,SCC_1964,2021-06-11,DESERT COATING SOLUTION LLC,,,DUE ON RECEI,FOB???,SCC_4916,SCC_4916,,788,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-06-17
788,National Pump Company,National Pump Company,"7706 N 71st Ave
",,Glendale,AZ,85303,SCC_1102,2018-11-14,National Pump Company,8A005689,,NET 30,FOB???,SCC_4917,SCC_4917,,789,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-12-26
789,National Pump Company,National Pump Company,"7706 N 71st Ave
",,Glendale,AZ,85303,SCC_1098,2018-11-12,National Pump Company,08A005689,,NET 30,FOB???,SCC_4917,SCC_4917,,790,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-12-26
790,National Pump Company,National Pump Company,"7706 N 71st Ave
",,Glendale,AZ,85303,SCC_1099,2018-11-12,National Pump Company,8A005689,,NET 30,FOB???,SCC_4917,SCC_4917,,791,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-12-26
791,National Pump Company,National Pump Company,"7706 N 71st Ave
",,Glendale,AZ,85303,SCC_1295,2019-06-17,National Pump Company,P08A006409,,NET 30,FOB???,SCC_4917,SCC_4917,14365,792,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-07-16
792,National Pump Company,National Pump Company,7706 N 71st Ave,,Glendale,AZ,85303,SCC_1461,2019-12-02,National Pump Company,VOID,,NET 30,FOB???,SCC_4917,SCC_4917,,793,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-11-11
793,Pump System AZ,Pump System AZ,"
",,,  ,,SCC_1126,2018-12-03,Pump System AZ,,,,FOB???,SCC_4918,SCC_4918,,794,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-12-11
794,4K Painting & Trim,4K Painting & Trim,"
",,,  ,,SCC_1129,2018-12-04,4K Painting & Trim,N/A,,,FOB???,SCC_4919,SCC_4919,,795,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-12-11
795,Agate Steel,Agate Steel,"2607 N. Country Club Drive
",,Scottsdale,AZ,85256,SCC_1145,2018-12-11,Agate Steel,M18027 Load 1,,DUE ON RECEI,FOB???,SCC_4922,SCC_4922,,796,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-17
796,Agate Steel,Agate Steel,"2607 N. Country Club Drive
",,Scottsdale,AZ,85256,SCC_1153,2018-12-17,Agate Steel,M18027 Load 2,,DUE ON RECEI,FOB???,SCC_4922,SCC_4922,,797,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-03-11
797,Agate Steel,Agate Steel,2607 N. Country Club Drive,,Scottsdale,AZ,85256,SCC_1484,2020-01-28,Agate Steel,Job M18027 Load #1,,NET 30,FOB???,SCC_4922,SCC_4922,,798,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-01-31
798,Agate Steel,Agate Steel,"2607 N. Country Club Drive
",,Scottsdale,AZ,85256,SCC_1165,2019-01-08,Agate Steel,Job M18027 Load 4,,DUE ON RECEI,FOB???,SCC_4922,SCC_4922,,799,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-03-14
799,Agate Steel,Agate Steel,2607 N. Country Club Drive,,Scottsdale,AZ,85256,SCC_1501,2020-02-12,Agate Steel,M18027,,NET 30,FOB???,SCC_4922,SCC_4922,,800,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-02-20
800,Oil & Gas Process Solutions,Oil & Gas Process Solutions,"3342 E. Wier Ave.
",,Scottsdale,AZ,85256,SCC_1201A,2019-02-14,Oil & Gas Process Solutions,001846,,NET 30,FOB???,SCC_4925,SCC_4925,15089,801,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-03-13
801,Oil & Gas Process Solutions,Oil & Gas Process Solutions,"3342 E. Wier Ave.
",,Scottsdale,AZ,85256,SCC_1201,2019-02-14,Oil & Gas Process Solutions,001849,,NET 30,FOB???,SCC_4925,SCC_4925,,802,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-03-13
802,"Brahma Group, Inc","Brahma Group, Inc","1841 S. Horne
",,Mesa,AZ,85204,SCC_1327,2019-07-22,"Brahma Group, Inc",,,NET 30,FOB???,SCC_4926,SCC_4926,,803,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-07-25
803,"Brahma Group, Inc","Brahma Group, Inc","1841 S. Horne
",,Mesa,AZ,85204,SCC_1308,2019-06-21,"Brahma Group, Inc",,,NET 30,FOB???,SCC_4926,SCC_4926,,804,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-06-28
804,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_1946,2021-05-19,MMI Tank,,,,FOB???,SCC_4927,SCC_4927,14739,805,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-05-25
805,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_1931,2021-04-01,MMI Tank,,,,FOB???,SCC_4927,SCC_4927,,806,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-06-16
806,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_1629,2020-07-16,MMI Tank,JOB19461 RAW WATER TANK,,,FOB???,SCC_4927,SCC_4927,,807,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-07-21
807,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_1632,2020-07-16,MMI Tank,Job 19461 Raw Water Tank,,,FOB???,SCC_4927,SCC_4927,,808,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-11-11
808,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_1852,2021-02-24,MMI Tank,JOB 2548-21 SCOTTSDALE SITE 43,,,FOB???,SCC_4927,SCC_4927,,809,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-03-19
809,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_1891,2021-03-27,MMI Tank,WO# B1363 SRMG DUCTING,,,FOB???,SCC_4927,SCC_4927,,810,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-03-31
810,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_1895,2021-04-06,MMI Tank,WO#B1363 SRMG DUCTING,,,FOB???,SCC_4927,SCC_4927,,811,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-04-12
811,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_1976,2021-06-18,MMI Tank,,,,FOB???,SCC_4927,SCC_4927,,812,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-06-24
812,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_2074,2021-10-27,MMI Tank,21-137,,,FOB???,SCC_4927,SCC_4927,,813,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-11-05
813,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_2078,2021-11-03,MMI Tank,21219,,NET 30,FOB???,SCC_4927,SCC_4927,,814,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-11-17
814,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_2038,2021-08-31,MMI Tank,,,NET 30,FOB???,SCC_4927,SCC_4927,14821,815,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-09-08
815,MMI Tank,MMI Tank,"3240 S. 37th Ave
",,Phoenix,AZ,85009,SCC_1236,2019-04-02,MMI Tank,1845800-007066,,,FOB???,SCC_4927,SCC_4927,,816,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-04-25
816,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_1970,2021-06-11,MMI Tank,,,NET 30,FOB???,SCC_4927,SCC_4927,,817,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-06-17
817,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_1648,2020-08-05,MMI Tank,JOB 19-444,,NET 30,FOB???,SCC_4927,SCC_4927,,818,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-08-12
818,MMI Tank,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_1573,2020-05-21,MMI Tank,JOB#19461 LOAD 001 BUCKEYE,,,FOB???,SCC_4927,SCC_4927,,819,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-06-01
819,Rolling Plains,Rolling Plains,"
",,,  ,,SCC_1243,2019-04-11,Rolling Plains,Job 41836 Load 146,,,FOB???,SCC_4928,SCC_4928,,820,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-04-18
820,Rolling Plains,Rolling Plains,"
",,,  ,,SCC_1244,2019-04-11,Rolling Plains,JOB #41836 LOAD 106,,,FOB???,SCC_4928,SCC_4928,,821,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-04-18
821,Rolling Plains,Rolling Plains,"
",,,  ,,SCC_1248,2019-04-16,Rolling Plains,JOB 41836 LOAD 104,,,FOB???,SCC_4928,SCC_4928,,822,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-07
822,Rolling Plains,Rolling Plains,"
",,,  ,,SCC_1247,2019-04-15,Rolling Plains,"JB41836, LDS116,124,115,113,14",,,FOB???,SCC_4928,SCC_4928,,823,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-07
823,Rolling Plains,Rolling Plains,"5136 S Desert View Drive
",,Apache Junction,AZ,85120,SCC_1257,2019-04-19,Rolling Plains,41836,,,FOB???,SCC_4928,SCC_4928,,824,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-07
824,Rolling Plains,Rolling Plains,"
",,,  ,,SCC_1240,2019-04-09,Rolling Plains,JOB# 41836 Load # 145,,,FOB???,SCC_4928,SCC_4928,,825,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-04-15
825,Rolling Plains,Rolling Plains,"
",,,  ,,SCC_1241,2019-04-10,Rolling Plains,JOB# 41836 Load #142,,NET 30,FOB???,SCC_4928,SCC_4928,,826,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-04-15
826,Rolling Plains,Rolling Plains,"
",,,  ,,SCC_1255,2019-04-18,Rolling Plains,JOB 41836,,,FOB???,SCC_4928,SCC_4928,,827,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-07
827,Rolling Plains,Rolling Plains,"
",,,  ,,SCC_1250,2019-04-16,Rolling Plains,"JOB #41836 LD149,155,154,113",,,FOB???,SCC_4928,SCC_4928,,828,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-07
828,Rolling Plains,Rolling Plains,"
",,,  ,,SCC_1251,2019-04-17,Rolling Plains,JOB #41836 LOAD #136,,,FOB???,SCC_4928,SCC_4928,,829,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-07
829,Rolling Plains,Rolling Plains,"
",,,  ,,SCC_1249,2019-04-16,Rolling Plains,JOB# 41836 LOAD 108,,,FOB???,SCC_4928,SCC_4928,,830,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-07
830,Rolling Plains,Rolling Plains,,,,  ,,SCC_1245,2019-04-12,Rolling Plains,JOB #41836 LOAD 125,,NET 30,FOB???,SCC_4928,SCC_4928,,831,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-11-11
831,Rolling Plains,Rolling Plains,"
",,,  ,,SCC_1256,2019-04-19,Rolling Plains,JOB# 41836 LOAD 165,,NET 30,FOB???,SCC_4928,SCC_4928,,832,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-07
832,Rolling Plains,Rolling Plains,"
",,,  ,,SCC_1254,2019-04-18,Rolling Plains,JOB #41836 LOAD 162,,NET 30,FOB???,SCC_4928,SCC_4928,,833,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-07
833,Industrial Inspection & Consul,Industrial Inspection & Consul,"
",,,  ,,SCC_1259,2019-04-24,Industrial Inspection & Consul,Crack Repair@ Fountain Hill,,DUE ON RECEI,FOB???,SCC_4931,SCC_4931,,834,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-04-26
834,Industrial Inspection & Consul,Industrial Inspection & Consul,3301 East Tonto Drive,,Phoenix,AZ,85044,SCC_1736,2020-11-20,Industrial Inspection & Consul,EPCOR SHEA WTP CRANK REPAIR,,NET 30,FOB???,SCC_4931,SCC_4931,,835,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-12-07
835,Industrial Inspection & Consul,Industrial Inspection & Consul,3301 East Tonto Drive,,Phoenix,AZ,85044,SCC_1792,2021-01-08,Industrial Inspection & Consul,EPCOR SHEA WTP,,NET 30,FOB???,SCC_4931,SCC_4931,,836,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-01-12
836,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1755,2020-12-02,GrayWolf Industrial,ASU THUNDERBIRD SGM,,NET 30,FOB???,SCC_4932,SCC_4932,,837,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-12-11
837,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1741,2020-11-20,GrayWolf Industrial,ASU THUNDERBIRD PROJECTX1STAIR,,NET 30,FOB???,SCC_4932,SCC_4932,,838,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-12-07
838,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1739,2020-11-16,GrayWolf Industrial,ASU THUNDERBIRD PROJECTX1STAIR,,NET 30,FOB???,SCC_4932,SCC_4932,,839,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-11-24
839,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1694,2020-09-29,GrayWolf Industrial,Talking Stick Arena,,NET 30,FOB???,SCC_4932,SCC_4932,,840,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-01-21
840,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1781,2020-12-31,GrayWolf Industrial,486 NORTERRA PROJECT EYEBROW,,NET 30,FOB???,SCC_4932,SCC_4932,,841,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-01-06
841,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1805,2021-01-13,GrayWolf Industrial,480 BANNER ALMA 202,,NET 30,FOB???,SCC_4932,SCC_4932,,842,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-01-20
842,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1774,2020-12-23,GrayWolf Industrial,02-00217443 (600-00021),,NET 30,FOB???,SCC_4932,SCC_4932,,843,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-01-27
843,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1842,2021-02-20,GrayWolf Industrial,480-BANNER HOSPITAL ALMA 202,,NET 30,FOB???,SCC_4932,SCC_4932,,844,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-02-22
844,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1821,2021-02-01,GrayWolf Industrial,0421 BB CUP,,NET 30,FOB???,SCC_4932,SCC_4932,,845,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-02-22
845,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1712,2020-10-20,GrayWolf Industrial,480 BANNER ALMA 202,,NET 30,FOB???,SCC_4932,SCC_4932,,846,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-11-03
846,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1719,2020-11-07,GrayWolf Industrial,486 NORTERRA PROJECT,,NET 30,FOB???,SCC_4932,SCC_4932,,847,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-11-11
847,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1727,2020-11-10,GrayWolf Industrial,ASU-THUNDERBIRD PROJECT X STAI,,NET 30,FOB???,SCC_4932,SCC_4932,,848,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-11-18
848,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1899,2021-04-13,GrayWolf Industrial,475-00356,,NET 30,FOB???,SCC_4932,SCC_4932,,849,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-04-20
849,GrayWolf Industrial,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_1867,2021-03-05,GrayWolf Industrial,JOB #0509,,NET 30,FOB???,SCC_4932,SCC_4932,,850,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-03-24
