Error,,ItemNo,PartNo,Qty1,Price1,JobNo,JobNotes,QuoteNo,Status,Name,QuoteDet_ID,LookupValForOpp,WorkCode,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
INVALID_FIELD:Foreign key external ID: dcs_10062 not found for field E2_Quote_Key__c in entity Opportunity:--,313,4,BEAM 8''X4''X16'4'',1.0,81.5,,,10061,EXP,B3,DCS_314,DCS_10061,DUMMY,314,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10066 not found for field E2_Quote_Key__c in entity Opportunity:--,325,3,EPA,1.0,25.5,,,10064,EXP,,DCS_326,DCS_10064,DUMMY,326,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10066 not found for field E2_Quote_Key__c in entity Opportunity:--,326,1,ARCHED LOGO 49''X77'',1.0,75.0,,,10065,EXP,Stock Red Powder,DCS_327,DCS_10065,DUMMY,327,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10066 not found for field E2_Quote_Key__c in entity Opportunity:--,327,2,RED LINE 1.75''X180'',1.0,25.0,,,10065,EXP,Stock Red Powder,DCS_328,DCS_10065,DUMMY,328,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10066 not found for field E2_Quote_Key__c in entity Opportunity:--,328,3,WES LETTERS 30.75'',3.0,30.0,,,10065,EXP,Stock Black Powder,DCS_329,DCS_10065,DUMMY,329,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10067 not found for field E2_Quote_Key__c in entity Opportunity:--,329,4,WESTERN ELECTRICAL 7.5'',30.0,7.5,,,10065,EXP,Stock Black Powder,DCS_330,DCS_10065,DUMMY,330,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10067 not found for field E2_Quote_Key__c in entity Opportunity:--,330,5,GROUP CBS 8'',16.0,6.0,,,10065,EXP,Stock Black Powder,DCS_331,DCS_10065,DUMMY,331,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10067 not found for field E2_Quote_Key__c in entity Opportunity:--,331,6,EPA,1.0,25.55,,,10065,EXP,,DCS_332,DCS_10065,DUMMY,332,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10067 not found for field E2_Quote_Key__c in entity Opportunity:--,332,1,27' ROLLING GATE,1.0,607.5,,,10066,EXP,Powder Coat,DCS_333,DCS_10066,DUMMY,333,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10068 not found for field E2_Quote_Key__c in entity Opportunity:--,333,2,13'11''' ROLLING GATE,2.0,315.0,,,10066,EXP,,DCS_334,DCS_10066,DUMMY,334,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10068 not found for field E2_Quote_Key__c in entity Opportunity:--,334,3,14'4'' ROLLING GATE,2.0,325.0,,,10066,EXP,,DCS_335,DCS_10066,DUMMY,335,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10068 not found for field E2_Quote_Key__c in entity Opportunity:--,335,4,37'8'' ROLLING GATE,1.0,850.0,,,10066,EXP,,DCS_336,DCS_10066,DUMMY,336,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10068 not found for field E2_Quote_Key__c in entity Opportunity:--,336,1,27' ROLLING GATE,1.0,1015.0,,,10067,EXP,Blast and Powder Coat,DCS_337,DCS_10067,DUMMY,337,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10076 not found for field E2_Quote_Key__c in entity Opportunity:--,363,6,TRELLIS 7'X36',2.0,554.0,,,10073,EXP,2''x2'' SQ Tube on 1.5'' Flat Bar,DCS_364,DCS_10073,DUMMY,364,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10076 not found for field E2_Quote_Key__c in entity Opportunity:--,364,1,TRELLIS 2'8''X16',2.0,93.65,,,10074,EXP,,DCS_365,DCS_10074,DUMMY,365,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10076 not found for field E2_Quote_Key__c in entity Opportunity:--,365,2,TRELLIS 12'X16',5.0,576.0,,,10074,EXP,,DCS_366,DCS_10074,DUMMY,366,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10076 not found for field E2_Quote_Key__c in entity Opportunity:--,366,1,TOP SECTION,2.0,451.5,,,10075,EXP,"Top Section 10' x 3'-6"" x 1'-6"" 
INVALID_FIELD:Foreign key external ID: dcs_10080 not found for field E2_Quote_Key__c in entity Opportunity:--,369,4,EPA FEE,1.0,91.95,,,10075,EXP,,DCS_370,DCS_10075,DUMMY,370,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10081 not found for field E2_Quote_Key__c in entity Opportunity:--,370,1,DINING CHAIR SM REFINISH,2.0,60.0,,,10076,EXP,"Dining Chair Small Refinish - Blast, Powder Prime, and Standard Powder Top Coat",DCS_371,DCS_10076,DUMMY,371,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10081 not found for field E2_Quote_Key__c in entity Opportunity:--,371,2,DINING TABLE OPEN SM REFINISH,1.0,75.0,,,10076,EXP,"Dining Table Open Small Refinish - Blast, Powder Prime, and Standard Powder Top ",DCS_372,DCS_10076,DUMMY,372,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10081 not found for field E2_Quote_Key__c in entity Opportunity:--,372,3,EPA,1.0,9.75,,,10076,EXP,,DCS_373,DCS_10076,DUMMY,373,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10081 not found for field E2_Quote_Key__c in entity Opportunity:--,373,4,TAXES,1.0,2.15,,,10076,EXP,,DCS_374,DCS_10076,DUMMY,374,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10089 not found for field E2_Quote_Key__c in entity Opportunity:--,403,2,END TABLE REFINISH,1.0,50.0,11405/39483-02,,10086,WON,"End Table Refinish - Blast, Powder Prime, and Standard Powder Top Coat",DCS_404,DCS_10086,DUMMY,404,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10089 not found for field E2_Quote_Key__c in entity Opportunity:--,404,3,UMBRELLA STAND,1.0,35.0,11405/39483-03,,10086,WON,,DCS_405,DCS_10086,DUMMY,405,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10094 not found for field E2_Quote_Key__c in entity Opportunity:--,417,1,LANTERNS,7.0,55.0,11374/39430-01,,10091,WON,"Hand Sand, Prime and Top Coat BR251 Liquid Urethane",DCS_418,DCS_10091,DUMMY,418,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10094 not found for field E2_Quote_Key__c in entity Opportunity:--,418,2,BENCH,1.0,120.0,11374/39430-02,,10091,WON,"Blast, Prime and BR251",DCS_419,DCS_10091,DUMMY,419,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10094 not found for field E2_Quote_Key__c in entity Opportunity:--,419,3,AEROSOL BR-251,4.0,10.0,11374/39430-03,,10091,WON,,DCS_420,DCS_10091,DUMMY,420,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10097 not found for field E2_Quote_Key__c in entity Opportunity:--,435,7,CONTROL ARMS AP,1.0,25.0,11497/39709-06,,10095,WON,Auto Part Control Arms Blast and Coat Standard Color,DCS_436,DCS_10095,DUMMY,436,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10097 not found for field E2_Quote_Key__c in entity Opportunity:--,436,8,EPA,1.0,26.3,,,10095,EXP,,DCS_437,DCS_10095,DUMMY,437,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10097 not found for field E2_Quote_Key__c in entity Opportunity:--,437,1,GAURDRAIL 1,1.0,72.0,,,10096,EXP,,DCS_438,DCS_10096,DUMMY,438,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10097 not found for field E2_Quote_Key__c in entity Opportunity:--,438,2,GUARDRAIL 2,1.0,72.0,,,10096,EXP,,DCS_439,DCS_10096,DUMMY,439,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10097 not found for field E2_Quote_Key__c in entity Opportunity:--,439,3,PLANTER RAILING B11S6A,1.0,72.0,11776-01,,10096,WON,,DCS_440,DCS_10096,DUMMY,440,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10097 not found for field E2_Quote_Key__c in entity Opportunity:--,440,4,PLANTER RAILING B11S6B,1.0,72.0,11776-02,,10096,WON,,DCS_441,DCS_10096,DUMMY,441,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10097 not found for field E2_Quote_Key__c in entity Opportunity:--,441,5,PLANTER RAILING B11S6C,1.0,72.0,11776-03,,10096,WON,,DCS_442,DCS_10096,DUMMY,442,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10097 not found for field E2_Quote_Key__c in entity Opportunity:--,442,6,GUARDRAIL 3,1.0,85.0,11776-04,,10096,WON,,DCS_443,DCS_10096,DUMMY,443,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10097 not found for field E2_Quote_Key__c in entity Opportunity:--,443,7,GUARDRAIL 4,1.0,35.0,11776-05,,10096,WON,,DCS_444,DCS_10096,DUMMY,444,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10097 not found for field E2_Quote_Key__c in entity Opportunity:--,444,8,EPA,1.0,24.0,11776-06,,10096,WON,,DCS_445,DCS_10096,DUMMY,445,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10097 not found for field E2_Quote_Key__c in entity Opportunity:--,445,1,LOVESEAT ROCKER SM REFINSH,1.0,100.0,,,10097,EXP,"Loveseat Rocker Small Refinish - Blast, Powder Prime, and Standard Powder Top Co",DCS_446,DCS_10097,DUMMY,446,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10097 not found for field E2_Quote_Key__c in entity Opportunity:--,446,2,LOVESEAT LG REFINISH,1.0,85.0,,,10097,EXP,"Loveseat Large Refinish - Blast, Powder Prime, and Standard Powder Top Coat",DCS_447,DCS_10097,DUMMY,447,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10121 not found for field E2_Quote_Key__c in entity Opportunity:--,554,3,FENCE PANEL 38''X17',1.0,51.0,,,10119,EXP,,DCS_555,DCS_10119,DUMMY,555,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10127 not found for field E2_Quote_Key__c in entity Opportunity:--,574,6,COFFEE TABLE SM REFINISH,1.0,50.0,40057-04,,10124,WON,"Coffee Table Small Refinish - Blast, Powder Prime, and Standard Powder Top Coat",DCS_575,DCS_10124,DUMMY,575,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10127 not found for field E2_Quote_Key__c in entity Opportunity:--,575,7,SHIPPING,2.0,100.0,40057-05,,10124,WON,One Way,DCS_576,DCS_10124,DUMMY,576,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10127 not found for field E2_Quote_Key__c in entity Opportunity:--,576,8,EPA,1.0,50.75,12151-02,,10124,WON,,DCS_577,DCS_10124,DUMMY,577,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10127 not found for field E2_Quote_Key__c in entity Opportunity:--,577,9,TAX,1.0,11.17,12151-03,,10124,WON,Sales Tax Collected 1.1%,DCS_578,DCS_10124,DUMMY,578,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10127 not found for field E2_Quote_Key__c in entity Opportunity:--,578,1,DOOR FRAME 40''X40'',7.0,26.0,11765/39977-01,,10125,WON,,DCS_579,DCS_10125,DUMMY,579,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10137 not found for field E2_Quote_Key__c in entity Opportunity:--,634,2,DINING CHAIR SM REFINISH,4.0,50.0,40082-01,,10135,WON,"Dining Chair Small Refinish - Blast, Powder Prime, and Standard Powder Top Coat",DCS_635,DCS_10135,DUMMY,635,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10137 not found for field E2_Quote_Key__c in entity Opportunity:--,635,3,EPA,1.0,13.75,40082-02,,10135,WON,,DCS_636,DCS_10135,DUMMY,636,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10137 not found for field E2_Quote_Key__c in entity Opportunity:--,636,4,TAX,1.0,3.03,40082-03,,10135,WON,,DCS_637,DCS_10135,DUMMY,637,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10138 not found for field E2_Quote_Key__c in entity Opportunity:--,637,5,DINING TABLE W/TOP SM REFINISH,1.0,75.0,40082-04,,10135,WON,"Dining Table w/Top Small Refinish - Blast, Powder Prime, and Standard Powder Top",DCS_638,DCS_10135,DUMMY,638,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10138 not found for field E2_Quote_Key__c in entity Opportunity:--,638,1,FENCE PANEL 4X10,28.0,35.0,,,10136,EXP,Railroad Style,DCS_639,DCS_10136,DUMMY,639,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10138 not found for field E2_Quote_Key__c in entity Opportunity:--,639,2,SHOES,112.0,0.5,,,10136,EXP,,DCS_640,DCS_10136,DUMMY,640,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10157 not found for field E2_Quote_Key__c in entity Opportunity:--,739,6,EPA,1.0,5.0,,,10153,EXP,,DCS_740,DCS_10153,DUMMY,740,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10157 not found for field E2_Quote_Key__c in entity Opportunity:--,740,1,GATE BODY 4102-1 INT PIMA,34.0,187.5,,Scotchkote 134 AWWA C550,10154,EXP,"Pima Valve 4102-1 4'' Gate Body Interior, Blast Only",DCS_741,DCS_10154,DUMMY,741,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10271 not found for field E2_Quote_Key__c in entity Opportunity:--,                (3/4"" picket, spaced 6"" o.c. and 1 1",DCS_1184,DCS_10265,DUMMY,1184,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10271 not found for field E2_Quote_Key__c in entity Opportunity:--,1184,3,GATE,1.0,32.0,,,10265,EXP,4'x3'6'',DCS_1185,DCS_10265,DUMMY,1185,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10271 not found for field E2_Quote_Key__c in entity Opportunity:--,1185,4,CAPS,15.0,1.5,,,10265,EXP,2''x2'',DCS_1186,DCS_10265,DUMMY,1186,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10271 not found for field E2_Quote_Key__c in entity Opportunity:--,1186,5,POWDER,1.0,350.0,,,10265,EXP,"Colored Powder
INVALID_FIELD:Foreign key external ID: dcs_10271 not found for field E2_Quote_Key__c in entity Opportunity:--,59/90821  Antique Copper Metallic",DCS_1187,DCS_10265,DUMMY,1187,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10271 not found for field E2_Quote_Key__c in entity Opportunity:--,1187,1,BENCH,33.0,126.25,,,10266,EXP,37 SF Covered Area,DCS_1188,DCS_10266,DUMMY,1188,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10271 not found for field E2_Quote_Key__c in entity Opportunity:--,1188,2,CENTER COLUMN,9.0,1150.0,,,10266,EXP,335 SF Covered Area,DCS_1189,DCS_10266,DUMMY,1189,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10279 not found for field E2_Quote_Key__c in entity Opportunity:--,1209,6,TRUSS FRAME 147''X92'',1.0,650.0,,,10271,EXP,,DCS_1210,DCS_10271,DUMMY,1210,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10279 not found for field E2_Quote_Key__c in entity Opportunity:--,1210,7,EPA,1.0,354.1,,,10271,EXP,,DCS_1211,DCS_10271,DUMMY,1211,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10283 not found for field E2_Quote_Key__c in entity Opportunity:--,",DCS_1223,DCS_10275,POWDER,1223,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10283 not found for field E2_Quote_Key__c in entity Opportunity:--,1223,4,EPA FEE,1.0,131.0,,,10275,EXP,,DCS_1224,DCS_10275,POWDER,1224,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10283 not found for field E2_Quote_Key__c in entity Opportunity:--,1224,1,POSTS,4.0,50.0,36560-01,,10276,WON,4''x4''x13' post with  12''x12'' base plate,DCS_1225,DCS_10276,DUMMY,1225,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10283 not found for field E2_Quote_Key__c in entity Opportunity:--,1225,1,BENCH,33.0,148.0,,,10277,EXP,37 SF Covered Area,DCS_1226,DCS_10277,DUMMY,1226,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10286 not found for field E2_Quote_Key__c in entity Opportunity:--,1235,2,STEEL PANEL 16GA 102.25''X46.6,12.0,69.0,36653-02,,10281,WON,,DCS_1236,DCS_10281,DUMMY,1236,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10286 not found for field E2_Quote_Key__c in entity Opportunity:--,1236,1,GUARD RAIL,60.0,6.5,,,10282,EXP,,DCS_1237,DCS_10282,DUMMY,1237,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10286 not found for field E2_Quote_Key__c in entity Opportunity:--,1237,2,TRELLIS 3'X13.5',1.0,182.0,,,10282,EXP,,DCS_1238,DCS_10282,DUMMY,1238,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10286 not found for field E2_Quote_Key__c in entity Opportunity:--,1238,3,TRELLIS 3X9.5,1.0,130.0,,,10282,EXP,,DCS_1239,DCS_10282,DUMMY,1239,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10334 not found for field E2_Quote_Key__c in entity Opportunity:--,1417,1,TUBES 4X4X1/8 X19',82.0,82.13,,,10326,EXP,"Blast, Prime and Coat",DCS_1418,DCS_10326,DUMMY,1418,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10334 not found for field E2_Quote_Key__c in entity Opportunity:--,1418,2,TUBES 4X4X1/8X10',82.0,43.23,,,10326,EXP,"Blast, Prime and Coat",DCS_1419,DCS_10326,DUMMY,1419,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10334 not found for field E2_Quote_Key__c in entity Opportunity:--,1419,3,PATTERN C TRELLIS 32.75',11.0,1318.19,,,10326,EXP,,DCS_1420,DCS_10326,DUMMY,1420,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10348 not found for field E2_Quote_Key__c in entity Opportunity:--,1450,1,20.5'' WAVE,65.0,55.0,,,10338,EXP,20.5''x96'',DCS_1451,DCS_10338,DUMMY,1451,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10348 not found for field E2_Quote_Key__c in entity Opportunity:--,1451,2,18'' WAVE,40.0,48.0,,,10338,EXP,18''x96'',DCS_1452,DCS_10338,DUMMY,1452,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10348 not found for field E2_Quote_Key__c in entity Opportunity:--,1452,3,15'' WAVE,20.0,40.0,,,10338,EXP,15''x96'',DCS_1453,DCS_10338,DUMMY,1453,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10348 not found for field E2_Quote_Key__c in entity Opportunity:--,1453,1,ASSEMBLY 1A 7'-5''X72'',126.0,122.38,,,10339,EXP,,DCS_1454,DCS_10339,DUMMY,1454,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10352 not found for field E2_Quote_Key__c in entity Opportunity:--,1469,2,LIGHT FIXTURES,4.0,35.0,36992-02,,10345,WON,Big,DCS_1470,DCS_10345,POWDER,1470,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10352 not found for field E2_Quote_Key__c in entity Opportunity:--,1470,3,EPA FEE,1.0,20.75,,,10345,EXP,,DCS_1471,DCS_10345,POWDER,1471,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10358 not found for field E2_Quote_Key__c in entity Opportunity:--,",DCS_1487,DCS_10349,DUMMY,1487,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10358 not found for field E2_Quote_Key__c in entity Opportunity:--,1487,9,SPRING,16.0,1.5,37506-09,,10349,WON,.75''ODx6'',DCS_1488,DCS_10349,DUMMY,1488,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10369 not found for field E2_Quote_Key__c in entity Opportunity:--,1532,19,GR533,120.0,0.0,37753-17,,10360,WON,Cardinal GR533 Epoxy Semi Gloss Smooth Gray Primer 50% Gloss,DCS_1533,DCS_10360,DUMMY,1533,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10369 not found for field E2_Quote_Key__c in entity Opportunity:--,1533,1,HYATT REGENCY HDBOARD 80''X56,1.0,105.0,37039-01,,10361,WON,,DCS_1534,DCS_10361,DUMMY,1534,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10369 not found for field E2_Quote_Key__c in entity Opportunity:--,1534,2,BK78,2.0,0.0,37039-02,,10361,WON,Cardinal TGIC Polyester 50% Gloss Black 50 Pound Box,DCS_1535,DCS_10361,DUMMY,1535,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10369 not found for field E2_Quote_Key__c in entity Opportunity:--,1535,1,PALLET 48''X48'',2.0,85.0,,,10362,EXP,"Sandblast, Topcoat",DCS_1536,DCS_10362,DUMMY,1536,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10369 not found for field E2_Quote_Key__c in entity Opportunity:--,1536,2,EPA,1.0,8.5,,,10362,EXP,,DCS_1537,DCS_10362,DUMMY,1537,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10369 not found for field E2_Quote_Key__c in entity Opportunity:--,1537,1,LETTERS 14'',26.0,15.0,,,10363,EXP,,DCS_1538,DCS_10363,DUMMY,1538,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10369 not found for field E2_Quote_Key__c in entity Opportunity:--,1538,2,EPA,1.0,19.5,,,10363,EXP,,DCS_1539,DCS_10363,DUMMY,1539,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10369 not found for field E2_Quote_Key__c in entity Opportunity:--,1539,1,ANGLE STEEL PALLET,153.0,30.0,,,10364,EXP,Angle up to 2''x2'',DCS_1540,DCS_10364,DUMMY,1540,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10369 not found for field E2_Quote_Key__c in entity Opportunity:--,1540,1,SHELVES,3.0,40.0,,,10365,EXP,8'x2',DCS_1541,DCS_10365,DUMMY,1541,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_10369 not found for field E2_Quote_Key__c in entity Opportunity:--,1541,2,ANGLE IRON,4.0,16.0,,,10365,EXP,8'-1/4'' x2''x2'',DCS_1542,DCS_10365,DUMMY,1542,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
